"3PZQ6A","Fabulon","11","1",NULL
"3Q87GL","Le Ster",NULL,"1","http://www.lesterlepatissier.com"
"3QBYYQ","The Village Company brands",NULL,"1","http://www.thevillagecompany.com"
"3QIR17","Sport-Aid",NULL,"1","http://www.sportaid.com"
"3QLBXV","Extang",NULL,"1","http://www.extang.com"
"3QLIIB","Fujitsu",NULL,"1","http://www.fujitsu.com"
"3QQ92G","Auroshikha",NULL,"1",NULL
"3QTWEV","Gerber Gear",NULL,"1","http://www.gerbergear.com"
"3QU4ZB","Posner",NULL,"1",NULL
"3QXVHG","Bianchi",NULL,"1","http://www.bianchi-intl.com"
"3R84AW","Agros-Nova brands",NULL,"1","http://www.agrosnova.pl"
"3RFTWL","Fisher Nuts",NULL,"1","http://www.fishernuts.com"
"3S2DN7","Santa Cruz",NULL,"1","http://www.santacruzorganic.com"
"3SQ2Q2","Les Domaines des Oliviers",NULL,"1","http://www.les-domaines-des-oliviers.com"
"3T2G4X","Twinings",NULL,"1","http://www.twinings.com"
"3TUVNX","Paskesz",NULL,"1","http://www.paskesz.com"
"3UHN1Y","Côte d’Or","3","1","http://www.cotedor-chocolat.fr"
"3US1Y3","Good Goût",NULL,"1","http://www.goodgout.fr"
"3UVRH8","Tastykake",NULL,"1","http://www.tastykake.com"
"3VB2TZ","L.M.",NULL,"1",NULL
"3VDKQN","Suffren",NULL,"1",NULL
"3VLIYU","Mrs Meyer's Clean Day",NULL,"1","http://www.mrsmeyers.com"
"3VSWTE","JJ Cole",NULL,"1","http://www.jjcolecollections.com"
"3VT4EU","Davis",NULL,"1","http://www.davisnet.com"
"3W4C7A","Duralex",NULL,"1","http://www.duralex.com"
"3WLES5","Berger",NULL,"1","http://www.aperoberger.com"
"3XQ4JB","Perricone MD",NULL,"1","http://www.perriconemd.com"
"3XQWYU","Gravottes",NULL,"1",NULL
"3XXLKK","Ahold brands",NULL,"1","http://www.ahold.com"
"3Y54VV","Oster",NULL,"1","http://www.osterpro.com"
"3YCTHK","Stater Bros",NULL,"1","http://www.staterbros.com"
"3YGNFG","Deerfield Farms",NULL,"1",NULL
"3Z2CCR","Ole Mexican Foods",NULL,"1","http://www.olemexicanfoods.com"
"3ZCPBV","Popsicle",NULL,"1","http://www.popsicle.com"
"3ZM2A1","Conchita",NULL,"1","http://www.conchita-foods.com"
"3ZQSS5","Creed",NULL,"1","http://www.creedboutique.com"
"3ZYLUL","BabyCalin",NULL,"1","http://www.babycalin.com"
"411TZ5","Savion",NULL,"1",NULL
"41MQIV","McCain",NULL,"1","http://www.mccain.com"
"41QG1Z","Blédina",NULL,"1","http://www.bledina.com"
"41YA3G","Godiva",NULL,"1","http://www.godiva.com"
"42D9E1","Yetigel",NULL,"1",NULL
"42RJGR","Rayware",NULL,"1","http://www.rayware.co.uk"
"42YYBB","Philip Morris",NULL,"1",NULL
"433S97","Prince Lionheart",NULL,"1","http://www.princelionheart.com"
"436JRB","Inylbra",NULL,"1","http://www.inylbra.com.br"
"43SFA2","Lola cosmetics",NULL,"1","http://www.lolacosmetics.com"
"43V7T6","Chappi","18","1","http://www.chappi.de"
"43VEEM","Olay","1","1","http://www.olay.com"
"43Z2R2","Molly McButter",NULL,"1","http://www.mollymcbutter.com"
"44D12L","Orbit Gum",NULL,"1","http://www.orbitgum.com"
"44PKL8","Pace",NULL,"1","http://www.pacefoods.com"
"451114","Avon",NULL,"1","http://www.avon.fr"
"454JXS","BD",NULL,"1","http://www.bd.com"
"45I3KY","Vu",NULL,"1","http://www.vu-nettoyants.com"
"45KLIM","Best Maid Products",NULL,"1","http://www.bestmaidproducts.com"
"45S8YM","Marie Brizard",NULL,"1","http://www.mariebrizard.com"
"45W638","Russell Hobbs",NULL,"1","http://www.russellhobbs.com"
"465MCI","Wet n Wild",NULL,"1","http://wnwbeauty.com"
"47MKRN","Roc",NULL,"1","http://www.roc.fr"
